day,time,x,y,z,hour,minute,time_new,day_new,week_num,no_movement_1min,no_movement_5min,no_movement_15min,datetime
2,10.6623459,-37.8644676,1.56665456,-10.1818066,10,39,10:39:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:39:00
2,10.6640139,-37.1054649,1.56665456,-13.594965,10,39,10:39:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:39:00
2,10.6656837,-34.50485,1.56665456,-16.5882053,10,39,10:39:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:39:00
2,10.6673565,-31.337326,1.56665456,-19.0548172,10,40,10:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:40:00
2,10.6690292,-28.1708336,1.56665456,-21.518404,10,40,10:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:40:00
2,10.6706991,-25.1362572,1.56665456,-24.0715256,10,40,10:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:40:00
2,10.6723671,-23.0203838,1.56665456,-27.4687424,10,40,10:40:00,2,0.0,1.0,1.0,1.0,2023-01-03 10:40:00
2,12.0458965,-21.9,1.56665456,-29.27,12,02,12:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:02:00
2,12.0475645,-22.9905052,1.56665456,-27.254137,12,02,12:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:02:00
2,12.0492344,-24.9049,1.56665456,-23.7528687,12,02,12:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:02:00
2,12.0509014,-25.29206,1.56665456,-20.2473812,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.0525694,-22.97018,1.56665456,-16.9990311,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.0542393,-20.7529774,1.56665456,-13.78287,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.055912,-19.8248978,1.56665456,-10.34811,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
